latitude,longitude
51.4649,-0.4683
51.4648,-0.4867
51.4645,-0.5047
51.4638,-0.5225
51.4568,-0.5386
51.4416,-0.5443
51.4252,-0.536
51.4094,-0.5185
51.3946,-0.4957
51.3806,-0.469
51.3723,-0.4212
51.371,-0.3594
51.3703,-0.3177
51.3689,-0.2463
51.3681,-0.1725
51.3672,-0.06
51.3661,0.0208
51.3649,0.1097
51.3638,0.1961
51.363,0.2935
51.3619,0.3917
51.3602,0.4875
51.3576,0.5889
51.3544,0.693
51.3513,0.7962
51.348,0.9004
51.3442,1.0117
51.3405,1.1167
51.3369,1.2261
51.3336,1.3347
51.3278,1.3925
51.304,1.518
51.2889,1.6047
51.2745,1.7158
51.2604,1.8263
51.2448,1.9399
51.2291,2.0526
51.2127,2.1675
51.1963,2.2822
51.1794,2.3999
51.1627,2.5154
51.1445,2.6401
51.1278,2.7539
51.1094,2.8769
51.0925,2.9906
51.0742,3.1122
51.0565,3.2289
51.0389,3.3444
51.0199,3.468
51.0016,3.5863
50.9829,3.7054
50.964,3.8252
50.9451,3.9448
50.9257,4.0674
50.9068,4.1848
50.886,4.3132
50.8666,4.432
50.8466,4.5533
50.8257,4.6796
50.8053,4.8019
50.785,4.9231
50.7641,5.0461
50.7446,5.1608
50.7238,5.2823
50.7035,5.3998
50.6825,5.5202
50.6503,5.7042
50.6293,5.8231
50.6,5.9876
50.5784,6.1078
50.5578,6.2214
50.5371,6.3354
50.5163,6.449
50.4951,6.5644
50.4743,6.6769
50.4526,6.7927
50.4314,6.9056
50.41,7.0187
50.3887,7.1313
50.3723,7.2116
50.336,7.3587
50.3076,7.4758
50.283,7.5797
50.257,7.6891
50.2308,7.7986
50.206,7.9024
50.1803,8.0081
50.1542,8.1165
50.1274,8.226
50.0998,8.3393
50.0744,8.4421
50.0473,8.5516
50.0208,8.6585
49.9941,8.7651
49.9664,8.8756
49.9391,8.9839
49.9135,9.0846
49.8872,9.1879
49.8605,9.2923
49.8342,9.3948
49.8076,9.4978
49.7811,9.6003
49.7544,9.7026
49.7286,9.8016
49.7016,9.9042
49.6754,10.0035
49.648,10.1065
49.6207,10.2094
49.5929,10.3134
49.5667,10.4108
49.5388,10.5143
49.5113,10.6155
49.4841,10.7151
49.4507,10.813
49.4168,10.9113
49.3848,11.0043
49.3522,11.0986
49.3199,11.1917
49.2876,11.2845
49.2543,11.3798
49.2224,11.4707
49.191,11.56
49.1571,11.6555
49.1273,11.7397
49.094,11.8333
49.0621,11.9227
49.0282,12.0174
48.9967,12.1047
48.965,12.1928
48.9329,12.2812
48.9009,12.3692
48.8695,12.4553
48.8368,12.5447
48.8047,12.6322
48.7732,12.7177
48.74,12.8075
48.7069,12.8969
48.6745,12.9841
48.6413,13.0724
48.5934,13.1854
48.5585,13.2673
48.5219,13.3542
48.4866,13.4387
48.4497,13.5264
48.4113,13.6175
48.3752,13.7028
48.3388,13.7883
48.302,13.8744
48.2651,13.9609
48.2273,14.0489
48.1912,14.1328
48.1544,14.2181
48.1155,14.308
48.0787,14.3924
48.041,14.479
48.0043,14.5629
47.9663,14.6496
47.9276,14.7372
47.8894,14.824
47.8505,14.9116
47.8145,14.993
47.7743,15.083
47.7381,15.164
47.6981,15.2529
47.6616,15.3343
47.6234,15.419
47.5845,15.5047
47.5464,15.5887
47.5201,15.6444
47.4852,15.7092
47.441,15.7892
47.3989,15.8651
47.3552,15.9433
47.3118,16.0207
47.2676,16.0984
47.2233,16.1768
47.1796,16.2539
47.1448,16.3168
47.1059,16.4047
47.0676,16.4908
47.0299,16.5745
46.9916,16.6601
46.9524,16.7474
46.9137,16.8333
46.8747,16.9194
46.831,17.016
46.7922,17.1012
46.7536,17.1859
46.7135,17.2735
46.6752,17.3567
46.6346,17.445
46.5962,17.5282
46.5567,17.6134
46.5176,17.6975
46.4777,17.783
46.4383,17.8671
46.3992,17.9506
46.3598,18.0343
46.3204,18.1178
46.2804,18.2023
46.2399,18.2875
46.2003,18.3708
46.1587,18.4579
46.118,18.543
46.0773,18.6275
46.0391,18.7067
45.997,18.7934
45.9651,18.8465
45.9097,18.922
45.8547,18.9996
45.8018,19.0752
45.748,19.1512
45.7011,19.217
45.6454,19.2952
45.5943,19.3667
45.5432,19.438
45.4897,19.5123
45.438,19.5841
