latitude,longitude
51.4649,-0.449
51.465,-0.4279
51.4647,-0.4096
51.459,-0.3876
51.4522,-0.3681
51.4421,-0.3397
51.4307,-0.2972
51.4237,-0.2586
51.4182,-0.219
51.4126,-0.1758
51.4048,-0.116
51.4012,-0.0807
51.397,-0.0352
51.3937,0.0004
51.3876,0.0636
51.3802,0.1361
51.3715,0.2195
51.3609,0.3217
51.3521,0.4072
51.3429,0.4939
51.3333,0.5841
51.324,0.6715
51.3143,0.7618
51.3044,0.8546
51.2944,0.9453
51.2841,1.0387
51.2739,1.1317
51.2632,1.2269
51.2525,1.3227
51.2413,1.4216
51.2301,1.5187
51.2181,1.5884
51.1994,1.6817
51.1806,1.7791
51.1613,1.8787
51.141,1.9828
51.1222,2.0783
51.1027,2.1778
51.0828,2.2782
51.063,2.3777
51.0423,2.4814
51.0221,2.5819
51.0014,2.6846
50.9811,2.7845
50.9602,2.8867
50.9392,2.9893
50.9182,3.091
50.897,3.1937
50.8754,3.2972
50.8547,3.396
50.8332,3.4982
50.812,3.5981
50.7907,3.6989
50.7702,3.7942
50.7489,3.8941
50.7271,3.9953
50.7062,4.0916
50.6852,4.1882
50.6635,4.2876
50.6423,4.3838
50.6206,4.4821
50.5985,4.5819
50.5757,4.6841
50.5526,4.7872
50.5312,4.8818
50.5074,4.9872
50.4852,5.0854
50.4614,5.1894
50.4383,5.2901
50.4262,5.3421
50.4025,5.4445
50.3794,5.5445
50.3467,5.6843
50.3228,5.786
50.2983,5.8899
50.2754,5.9867
50.2517,6.086
50.2281,6.1849
50.2036,6.2863
50.1793,6.3871
50.1469,6.5208
50.123,6.6189
50.0981,6.7203
50.0732,6.8213
50.0485,6.921
50.0228,7.0248
49.9989,7.1201
49.9742,7.2187
49.9497,7.3162
49.9253,7.4124
49.8999,7.5122
49.874,7.6138
49.8491,7.7112
49.8341,7.7696
49.8107,7.8601
49.7846,7.9605
49.76,8.0553
49.7342,8.1541
49.7077,8.255
49.6825,8.3508
49.6564,8.4491
49.6305,8.5466
49.6038,8.6465
49.5771,8.7461
49.5514,8.8416
49.5048,9.0136
49.4775,9.1119
49.4584,9.1694
49.4296,9.2414
49.3921,9.3277
49.3532,9.4194
49.3166,9.5053
49.2773,9.5964
49.2409,9.6808
49.2036,9.7667
49.1649,9.8559
49.1283,9.9398
49.0884,10.0307
49.0399,10.1227
48.9958,10.1903
48.9465,10.265
48.8986,10.338
48.8501,10.4114
48.8004,10.486
48.7514,10.5595
48.7055,10.6282
48.6547,10.7039
48.6077,10.7766
48.5461,10.9002
48.5048,10.9834
48.463,11.0683
48.4225,11.1508
48.3813,11.2344
48.3453,11.3073
48.299,11.4005
48.2573,11.4843
48.2167,11.5656
48.1746,11.6497
48.1325,11.7337
48.0915,11.8149
48.0489,11.8993
48.008,11.9801
47.964,12.0666
47.923,12.147
47.8805,12.2303
47.837,12.318
47.7966,12.4003
47.7562,12.482
47.7139,12.5669
47.6703,12.654
47.6296,12.7355
47.5875,12.8193
47.5459,12.9016
47.5032,12.9861
47.461,13.0693
47.4184,13.1528
47.3758,13.2365
47.3328,13.3204
47.2914,13.4011
47.2488,13.4838
47.2056,13.5674
47.1615,13.6524
47.1202,13.7318
47.0754,13.8178
47.034,13.8972
46.9889,13.9831
46.9451,14.0664
46.9013,14.1493
46.8585,14.2302
46.8153,14.3113
46.7721,14.3927
46.7267,14.4776
46.6846,14.5564
46.6411,14.6373
46.5949,14.7232
46.5536,14.7995
46.509,14.8819
46.4627,14.9672
46.4191,15.0468
46.3747,15.1282
46.3305,15.2089
46.2863,15.2893
46.2425,15.3686
46.1988,15.4476
46.1527,15.5307
46.11,15.6076
46.0644,15.6893
46.0213,15.7666
45.9765,15.8516
45.9305,15.9397
45.8867,16.0223
45.8438,16.1028
45.8008,16.1832
45.7567,16.2651
45.7139,16.3448
45.6713,16.4239
45.6282,16.5033
45.5849,16.5832
45.5414,16.6629
45.4973,16.7439
45.4545,16.8221
45.4113,16.9008
45.3681,16.9792
45.3259,17.0556
45.2818,17.1353
45.239,17.2125
45.1948,17.2919
45.1712,17.3356
45.1345,17.4164
45.1007,17.5109
45.0715,17.6074
45.0386,17.6977
45.0062,17.7806
44.9736,17.8674
44.942,17.9522
44.9083,18.0428
44.8767,18.1272
44.8435,18.2154
44.8087,18.3079
44.7763,18.3936
44.7364,18.4989
44.7036,18.5851
44.6691,18.6755
44.6309,18.7752
44.5985,18.8594
44.565,18.9462
44.5316,19.0326
44.5008,19.1121
44.4675,19.1977
44.434,19.2835
44.4011,19.3678
44.3674,19.4535
44.3326,19.5417
44.2989,19.6273
44.2638,19.716
44.2304,19.8
44.1971,19.8835
44.1634,19.9678
44.1311,20.0484
44.0951,20.1379
44.0606,20.2234
44.0273,20.3058
43.993,20.3902
43.9591,20.4734
43.9257,20.5556
43.8915,20.639
43.8558,20.7261
43.8222,20.8075
43.7872,20.8922
43.7527,20.9754
43.7193,21.0559
43.6847,21.139
43.6506,21.2207
43.6176,21.2994
43.5835,21.3807
43.55,21.4601
43.5146,21.5439
43.48,21.6254
43.4459,21.7059
43.4224,21.7637
43.4099,21.8166
43.4036,21.9667
43.3992,22.0644
43.3945,22.1777
43.3902,22.285
43.3863,22.3816
43.3823,22.4785
43.3782,22.5751
43.3741,22.6713
43.3699,22.7665
43.3652,22.872
43.3606,22.9676
43.3561,23.063
43.3513,23.16
43.3466,23.255
43.3417,23.3512
43.3367,23.4479
43.3317,23.5437
43.3265,23.6424
43.3213,23.7382
43.316,23.8352
43.3108,23.93
43.3053,24.0273
43.2997,24.1239
43.2942,24.2188
43.2883,24.3178
43.2826,24.413
43.2767,24.5115
43.2706,24.6094
43.2644,24.7084
43.2583,24.8052
43.2522,24.9
43.2458,24.9993
43.2395,25.0942
43.233,25.1906
43.2265,25.2873
43.2199,25.3839
43.2131,25.4813
43.2064,25.5775
43.1996,25.6736
43.1925,25.7716
43.1855,25.8683
43.1785,25.9638
43.1712,26.0602
43.1636,26.1618
43.1562,26.2581
43.1488,26.3549
43.1411,26.4536
43.1334,26.5506
43.1251,26.6547
43.1178,26.7454
43.1098,26.8435
43.1018,26.9409
43.0936,27.0388
43.0854,27.1369
43.077,27.2345
43.069,27.3288
43.0603,27.4293
43.0517,27.5273
43.0427,27.6283
43.0343,27.7224
43.0254,27.8207
43.0166,27.9182
43.0075,28.0162
42.9984,28.1138
42.9892,28.2121
42.9799,28.3101
42.9706,28.4075
42.9612,28.5054
42.9516,28.6038
42.9419,28.7029
42.9322,28.8
42.9223,28.899
42.9125,28.9957
42.9015,29.104
42.892,29.197
42.882,29.2937
42.8719,29.3901
42.8614,29.4893
42.8509,29.5879
42.8398,29.6914
42.8295,29.7869
42.8195,29.8791
42.8083,29.9805
42.7976,30.0774
42.7869,30.1726
42.7763,30.2666
42.7651,30.3663
42.754,30.4639
42.7424,30.5638
42.7325,30.6295
42.7131,30.7261
42.6939,30.8246
42.6746,30.9234
42.6558,31.019
42.6367,31.1153
42.6178,31.2094
42.5988,31.304
42.5793,31.4009
42.5651,31.4792
42.5631,31.5322
42.5698,31.6352
42.5768,31.7322
42.5868,31.8714
42.594,31.9722
42.6012,32.0726
42.5973,32.2164
42.5907,32.3233
42.5829,32.4595
42.5763,32.57
42.5713,32.6686
42.5651,32.7704
42.5586,32.8759
42.5519,32.9829
42.5456,33.0816
42.5384,33.1929
42.5321,33.2892
42.5256,33.3872
42.5189,33.4872
42.5122,33.5851
42.5054,33.6833
42.4985,33.7824
42.4915,33.8822
42.4843,33.9811
42.4763,34.0914
42.469,34.191
42.4579,34.339
42.4504,34.4378
42.4423,34.5442
42.4333,34.6624
42.4252,34.7665
42.4165,34.8763
42.4083,34.9814
42.4002,35.0827
42.3917,35.187
42.3817,35.3131
42.372,35.4344
42.3636,35.5375
42.3554,35.6364
42.3453,35.7569
42.3362,35.8636
42.3273,35.9663
42.3137,36.1196
42.3047,36.2199
42.2956,36.3203
42.2861,36.4223
