latitude,longitude
51.4776,-0.4778
51.4773,-0.4976
51.4769,-0.5162
51.4759,-0.5341
51.4668,-0.5506
51.4515,-0.5538
51.433,-0.5441
51.4187,-0.5287
51.4044,-0.508
51.3892,-0.4833
51.3745,-0.4588
51.3473,-0.4153
51.3274,-0.3843
51.3154,-0.3567
51.311,-0.3168
51.314,-0.2521
51.3162,-0.1946
51.3161,-0.0995
51.3147,-0.018
51.3148,0.0453
51.3225,0.1548
51.3297,0.2481
51.3333,0.3049
51.3229,0.383
51.3009,0.4772
51.2795,0.5656
51.2571,0.6564
51.2346,0.7462
51.2113,0.8381
51.1864,0.9347
51.1627,1.0254
51.1451,1.0996
51.135,1.1823
51.1255,1.2836
51.1156,1.3884
51.1054,1.4969
51.0949,1.6063
51.0849,1.7087
51.0736,1.8214
51.0627,1.925
51.0507,2.0386
51.0392,2.1485
51.0263,2.2619
51.0126,2.3731
50.9987,2.4885
50.9853,2.5997
50.9711,2.7173
50.9574,2.829
50.9432,2.9443
50.9285,3.0629
50.914,3.1781
50.8987,3.299
50.884,3.4149
50.8689,3.5316
50.8536,3.6498
50.8377,3.771
50.8222,3.8888
50.8069,4.0041
50.7912,4.1205
50.7748,4.2419
50.7589,4.3584
50.7429,4.4747
50.7266,4.5926
50.7101,4.7103
50.6938,4.8263
50.6773,4.9427
50.6604,5.0611
50.6434,5.1789
50.6265,5.2951
50.6087,5.417
50.5905,5.5404
50.5727,5.6604
50.5554,5.7757
50.5378,5.8926
50.5196,6.0117
50.5018,6.1282
50.484,6.2436
50.4657,6.3614
50.4475,6.4774
50.4293,6.5935
50.4113,6.7069
50.3924,6.8253
50.3742,6.938
50.355,7.0566
50.3363,7.1712
50.3171,7.2879
50.2982,7.4023
50.2795,7.5145
50.2597,7.6327
50.2402,7.7481
50.2209,7.8614
50.2011,7.9776
50.1808,8.0948
50.1619,8.2042
50.1392,8.3208
50.1016,8.4896
50.0778,8.6004
50.0531,8.7162
50.0292,8.8277
50.005,8.9402
49.9809,9.0509
49.9564,9.1632
49.932,9.2749
49.9066,9.3895
49.8825,9.4986
49.8574,9.6112
49.8323,9.7228
49.8081,9.8302
49.7824,9.944
49.7569,10.0556
49.7316,10.1665
49.7066,10.2749
49.6811,10.3856
49.6554,10.4963
49.6286,10.6104
49.6035,10.7173
49.5776,10.8269
49.5522,10.9342
49.5247,11.0448
49.5017,11.1192
49.4667,11.2239
49.431,11.3327
49.3974,11.4324
49.3462,11.5625
49.3063,11.6641
49.2682,11.7628
49.2279,11.8676
49.1906,11.964
49.1516,12.0644
49.1119,12.1662
49.0728,12.2659
49.0339,12.3647
48.995,12.4633
48.9562,12.5613
48.9155,12.6638
48.8566,12.8113
48.8137,12.9181
48.7744,13.0153
48.7352,13.1127
48.6939,13.2142
48.6547,13.3098
48.6124,13.4055
48.5695,13.5013
48.5269,13.5975
48.4843,13.6942
48.4388,13.7967
48.3983,13.8879
48.355,13.9849
48.3112,14.0827
48.2701,14.174
48.2251,14.2736
48.1838,14.3648
48.1405,14.4604
48.0978,14.5541
48.0525,14.6527
48.0107,14.7439
47.9666,14.8396
47.9224,14.9352
47.8802,15.0263
47.8352,15.1229
47.7913,15.2168
47.7474,15.3104
47.7017,15.4075
47.6586,15.4992
47.6149,15.591
47.5707,15.6839
47.5253,15.7793
47.4823,15.8692
47.4364,15.9648
47.392,16.0569
47.3449,16.1545
47.3019,16.2431
47.2544,16.3405
47.2115,16.4284
47.166,16.5214
47.1204,16.6141
47.0746,16.7068
47.0298,16.7972
46.9825,16.8926
46.9366,16.9848
46.8898,17.0784
46.8424,17.1727
46.7985,17.2601
46.7518,17.3524
46.7081,17.4388
46.6616,17.5303
46.6144,17.6229
46.5696,17.7104
46.5235,17.8003
46.4757,17.8932
46.4318,17.978
46.3843,18.0697
46.3383,18.1584
46.2913,18.2484
46.2453,18.3364
46.1984,18.4256
46.1523,18.5132
46.1052,18.6022
46.0605,18.6868
46.0145,18.7732
45.9843,18.8223
45.9278,18.9003
45.8727,18.9777
45.8439,19.0222
45.8157,19.0888
45.8003,19.15
45.7847,19.2253
45.7674,19.2838
45.7299,19.3795
45.7056,19.4303
45.6509,19.5233
45.5965,19.5983
45.5264,19.6958
45.4694,19.7749
45.4131,19.8523
45.3552,19.9317
45.2978,20.0101
45.2428,20.0851
45.182,20.168
45.1276,20.2417
45.0709,20.3184
45.0138,20.3953
44.9565,20.4724
44.8997,20.5486
44.844,20.6232
44.7868,20.6993
44.7323,20.7717
44.6762,20.8461
44.6173,20.9241
44.5589,21.001
44.5324,21.0361
44.4765,21.1091
44.4208,21.182
44.3664,21.2531
44.3101,21.3262
44.2555,21.3975
44.2007,21.4686
44.144,21.5416
44.0911,21.6099
44.0369,21.6793
43.9775,21.7555
43.9241,21.8235
43.8707,21.8917
43.8138,21.964
43.782,22.0129
43.7584,22.0704
43.7451,22.1265
43.7338,22.2622
43.7253,22.3631
43.717,22.4646
43.7094,22.5619
43.7008,22.6684
43.693,22.7646
43.6845,22.8678
43.6756,22.9733
43.6671,23.0693
43.6583,23.1681
43.6489,23.2707
43.6395,23.3745
43.6304,23.4728
43.6213,23.5705
43.6117,23.6731
43.602,23.7757
43.5922,23.8788
43.5814,23.9902
43.572,24.0863
43.5623,24.1849
43.5521,24.2867
43.5401,24.4068
43.5301,24.5052
43.5201,24.6026
43.5093,24.7081
43.4986,24.8111
43.487,24.9205
43.4765,25.0199
43.4655,25.1227
43.4541,25.2281
43.4434,25.326
43.432,25.4302
43.4209,25.53
43.4097,25.6307
43.3984,25.7311
43.3871,25.831
43.3758,25.9298
43.3633,26.0381
43.3509,26.144
43.3392,26.2445
43.3265,26.3524
43.3145,26.4521
43.3019,26.5579
43.2896,26.6588
43.2779,26.7555
43.2646,26.8635
43.2519,26.9656
43.2389,27.0692
43.2266,27.167
43.2136,27.2703
43.2009,27.3695
43.1874,27.4743
43.1737,27.5807
43.16,27.6852
43.147,27.7837
43.1338,27.8838
43.1202,27.9853
43.1062,28.0899
43.0921,28.1941
43.0771,28.3039
43.0627,28.4084
43.0484,28.5122
43.0342,28.6138
43.02,28.7151
43.0057,28.8172
42.9916,28.9154
42.9771,29.0174
42.9627,29.1174
42.948,29.2192
42.9329,29.3224
42.9181,29.4233
42.9031,29.525
42.8875,29.6294
42.8716,29.7356
42.8564,29.8366
42.841,29.9372
42.8259,30.0366
42.8108,30.135
42.7955,30.234
42.78,30.3339
42.7644,30.4336
42.7473,30.5422
42.7307,30.6449
42.7204,30.6991
42.7002,30.7963
42.6775,30.909
42.654,31.0278
42.6348,31.125
42.6151,31.2229
42.5939,31.3288
42.5733,31.4312
42.5539,31.5275
42.5339,31.6244
42.5141,31.7219
42.4944,31.8172
42.4746,31.9135
42.4545,32.0097
42.4343,32.1067
42.4145,32.2013
42.3942,32.2977
42.3742,32.3922
42.3539,32.4877
42.3337,32.5903
42.3211,32.6944
42.3102,32.7929
42.299,32.889
42.287,32.9923
42.2759,33.0873
42.2628,33.2009
42.2512,33.2982
42.2397,33.3955
42.228,33.4933
42.2086,33.6537
42.1968,33.7513
42.1848,33.8485
42.1727,33.9463
42.1608,34.0421
42.1485,34.1393
42.136,34.2388
42.1238,34.335
42.1114,34.4313
42.0984,34.5291
42.0846,34.627
42.0701,34.7293
42.0566,34.826
42.042,34.9305
42.0288,35.0281
42.0168,35.1308
42.0129,35.2426
42.0082,35.3406
42.0027,35.4436
41.9974,35.5393
41.9919,35.6383
41.9863,35.7362
41.9808,35.833
41.975,35.9311
41.9676,36.0543
41.9618,36.1518
41.9558,36.2484
41.9498,36.3458
41.9435,36.4443
