latitude,longitude
51.465,-0.4741
51.4648,-0.4942
51.4641,-0.5132
51.461,-0.532
51.4499,-0.5433
51.4351,-0.542
51.4177,-0.5287
51.4038,-0.5103
51.3908,-0.4887
51.3691,-0.4508
51.355,-0.4279
51.3341,-0.3991
51.313,-0.3699
51.2879,-0.3346
51.2764,-0.3089
51.2716,-0.2725
51.2703,-0.1811
51.2706,-0.1082
51.2717,0.0587
51.2721,0.1433
51.2726,0.2286
51.2737,0.3168
51.2751,0.4066
51.2761,0.4916
51.2723,0.5679
51.2653,0.6599
51.2592,0.7528
51.2533,0.8506
51.2478,0.9444
51.2418,1.0408
51.2359,1.1354
51.2302,1.2311
51.2244,1.3299
51.2189,1.4263
51.2134,1.5255
51.2089,1.6075
51.209,1.6849
51.2137,1.8167
51.2166,1.921
51.2186,2.0276
51.2201,2.1402
51.2204,2.2492
51.2206,2.3658
51.2206,2.4815
51.2205,2.5957
51.2203,2.7138
51.2202,2.7902
51.2138,2.868
51.1892,3.0055
51.1707,3.1173
51.1528,3.2255
51.1336,3.3385
51.1135,3.4559
51.0947,3.5653
51.0754,3.6763
51.0552,3.7924
51.036,3.9024
51.0159,4.0169
50.9963,4.1281
50.9692,4.2806
50.9492,4.3918
50.929,4.5035
50.9079,4.6196
50.8884,4.7264
50.868,4.8369
50.8473,4.9488
50.8257,5.0652
50.8053,5.1742
50.7853,5.2806
50.764,5.3926
50.743,5.5029
50.7211,5.6172
50.7004,5.7247
50.6789,5.8353
50.657,5.9471
50.6391,6.0388
50.6174,6.1489
50.6006,6.2339
50.5783,6.3461
50.5563,6.4554
50.5342,6.5648
50.5121,6.6743
50.4897,6.7843
50.4682,6.8892
50.4443,7.0049
50.4225,7.1108
50.4023,7.2076
50.3802,7.313
50.3478,7.4669
50.3252,7.5738
50.3019,7.6826
50.2783,7.7931
50.2553,7.8999
50.2324,8.0053
50.1945,8.153
50.1672,8.2584
50.1474,8.336
50.1215,8.4382
50.0958,8.5382
50.069,8.6427
50.0422,8.7466
50.016,8.8472
49.9895,8.9493
49.9629,9.051
49.9357,9.1547
49.9077,9.2607
49.8817,9.3588
49.8539,9.4634
49.8273,9.5626
49.8002,9.6633
49.7732,9.7634
49.7464,9.8627
49.7186,9.965
49.6897,10.0704
49.6629,10.1683
49.6353,10.2682
49.6074,10.369
49.58,10.4677
49.5511,10.5707
49.5236,10.669
49.4946,10.7722
49.4664,10.8719
49.4376,10.9733
49.4077,11.0784
49.3799,11.1751
49.3333,11.3051
49.2977,11.3992
49.2634,11.4939
49.229,11.5891
49.1952,11.6821
49.1613,11.775
49.1272,11.8682
49.0921,11.9638
49.0571,12.0591
49.0223,12.1536
48.9881,12.2456
48.9559,12.3316
48.9188,12.4312
48.8842,12.5235
48.8495,12.6159
48.8147,12.7079
48.7803,12.7987
48.7453,12.8907
48.7101,12.9829
48.6762,13.0715
48.6413,13.1623
48.6059,13.2541
48.5711,13.344
48.5369,13.4323
48.5002,13.5265
48.4657,13.6147
48.4371,13.6847
48.3984,13.771
48.3625,13.8519
48.3253,13.9371
48.2859,14.027
48.2498,14.1093
48.2125,14.1939
48.1727,14.2838
48.1354,14.368
48.0962,14.456
48.0578,14.5422
48.0191,14.6287
47.9803,14.7152
47.9423,14.7994
47.9018,14.8888
47.8624,14.9757
47.8236,15.0612
47.7843,15.1473
47.7451,15.2328
47.7054,15.3193
47.6661,15.4045
47.6271,15.4891
47.587,15.5756
47.5485,15.6585
47.5114,15.7379
47.4698,15.8267
47.4305,15.9105
47.3911,15.9943
47.3552,16.0703
47.3152,16.1547
47.2772,16.2345
47.2363,16.3207
47.1969,16.4032
47.1562,16.4879
47.1159,16.5719
47.0752,16.6565
47.0354,16.7384
46.9965,16.8188
46.9549,16.9042
46.9168,16.9823
46.876,17.066
46.8356,17.1478
46.7943,17.2319
46.7551,17.3114
46.7146,17.3931
46.6731,17.4765
46.6332,17.5568
46.5945,17.6345
46.5534,17.7163
46.5125,17.7977
46.4719,17.8783
46.432,17.957
46.3908,18.0387
46.3493,18.1202
46.3097,18.1977
46.2683,18.2788
46.2274,18.3585
46.1874,18.4365
46.1467,18.5153
46.1041,18.5977
46.0642,18.6746
46.0226,18.7547
45.9805,18.8334
45.9198,18.9192
45.863,18.9991
45.8089,19.076
45.7589,19.1465
45.7048,19.2224
45.656,19.2906
45.6078,19.3578
45.5572,19.4281
45.5072,19.4977
45.4589,19.5645
45.4109,19.6309
45.3857,19.6678
45.3385,19.7766
45.3012,19.8641
45.2676,19.9423
45.2261,20.0395
45.1857,20.1344
45.1507,20.216
45.115,20.299
45.0794,20.3806
45.0581,20.4233
45.0293,20.4728
45.0019,20.514
44.9323,20.6063
44.8834,20.6717
44.8342,20.7372
44.7848,20.8028
44.7347,20.8691
44.6836,20.9365
44.6342,21.0017
44.5912,21.0639
44.5436,21.1401
44.4968,21.2127
44.4506,21.2827
44.4021,21.356
44.3567,21.4246
44.3103,21.4944
44.2604,21.5693
44.2018,21.6569
44.153,21.7298
44.1059,21.8001
44.0577,21.8715
44.0115,21.94
43.9636,22.0108
43.9182,22.0777
43.8699,22.1486
43.8467,22.1866
43.8233,22.251
43.8099,22.3695
43.8021,22.4615
43.7935,22.5518
43.7846,22.6428
43.7759,22.7333
43.7672,22.8245
43.7583,22.9163
43.7494,23.0068
43.7407,23.0949
43.7316,23.1872
43.7225,23.2786
43.7133,23.3695
43.704,23.4601
43.6948,23.5508
43.6853,23.6419
43.6757,23.7339
43.6661,23.8256
43.6564,23.9172
43.6467,24.0083
43.6365,24.1028
43.6264,24.1955
43.6164,24.287
43.6061,24.3802
43.5955,24.4754
43.5851,24.5685
43.5746,24.6618
43.5639,24.7565
43.5533,24.8483
43.5423,24.9436
43.5299,25.0507
43.5182,25.1503
43.5071,25.2442
43.4955,25.3422
43.4842,25.4364
43.4727,25.5317
43.4611,25.6268
43.4495,25.7216
43.4373,25.8204
43.4251,25.9184
43.4139,26.0082
43.4011,26.1092
43.3896,26.2003
43.3773,26.2962
43.365,26.392
43.3524,26.4889
43.3399,26.5849
43.3275,26.6789
43.3151,26.7728
43.3022,26.8698
43.2894,26.9652
43.2765,27.0612
43.2639,27.1532
43.2507,27.2504
43.2377,27.3447
43.2247,27.4391
43.2107,27.5394
43.1971,27.636
43.1843,27.727
43.1694,27.8319
43.1562,27.9239
43.1424,28.0197
43.1289,28.1123
43.1152,28.2066
43.101,28.3037
43.087,28.3986
43.0725,28.4962
43.0583,28.5911
43.0441,28.6861
43.0283,28.7903
43.013,28.8908
42.9989,28.9834
42.9846,29.0761
42.9692,29.1754
42.9547,29.2681
42.9399,29.3633
42.9246,29.4596
42.9105,29.5491
42.8952,29.6453
42.8796,29.7422
42.8646,29.8359
42.8487,29.9334
42.8334,30.0275
42.8183,30.1195
42.8027,30.2142
42.7871,30.308
42.7713,30.4027
42.7552,30.4989
42.7395,30.5921
42.7129,30.7333
42.6937,30.8283
42.6754,30.9206
42.6518,31.04
42.633,31.1344
42.6144,31.2277
42.5948,31.3253
42.5764,31.4161
42.5581,31.507
42.5379,31.6061
42.5185,31.7005
42.4994,31.7938
42.4807,31.8841
42.4615,31.977
42.4426,32.0677
42.4231,32.1613
42.4037,32.2533
42.384,32.3462
42.364,32.4388
42.3448,32.5297
42.3282,32.6287
42.3133,32.7662
42.3011,32.8717
42.2903,32.965
42.2796,33.0574
42.2682,33.1551
42.2572,33.2491
42.2461,33.3427
42.2348,33.4374
42.2233,33.5336
42.2118,33.6282
42.2005,33.721
42.187,33.8315
42.1753,33.9264
42.1638,34.0189
42.152,34.1126
42.1383,34.2212
42.1221,34.3494
42.1102,34.4418
42.0942,34.5597
42.081,34.6534
42.0676,34.7482
42.0544,34.8426
42.0413,34.9368
42.0288,35.0285
42.0179,35.1578
42.0129,35.2604
42.0071,35.3649
42.0012,35.4708
41.996,35.5666
41.9907,35.6605
41.9853,35.7553
41.9798,35.8501
41.9724,35.975
41.9668,36.069
41.9611,36.1639
41.9553,36.2584
41.9493,36.3537
41.9434,36.4479
41.9373,36.5439
41.9311,36.6393
41.9248,36.734
41.9186,36.8287
41.912,36.9248
41.8979,37.0314
41.8778,37.1229
41.851,37.213
41.8228,37.3018
41.7945,37.3923
41.7671,37.4785
41.7392,37.5664
41.7111,37.6543
41.6827,37.7427
41.6544,37.8307
41.6263,37.9179
41.599,38.0023
41.5699,38.0919
41.5417,38.1784
41.5133,38.2654
41.4849,38.3519
41.4475,38.4658
41.4195,38.5505
41.3903,38.6388
41.3621,38.7237
41.3335,38.8094
41.3053,38.8955
41.2771,38.9821
41.2339,39.1135
41.2053,39.1997
41.1758,39.2849
41.145,39.3715
41.1154,39.4556
41.0862,39.5384
41.0565,39.6227
41.0269,39.7211
41.0075,39.8156
40.9956,39.9075
40.9903,40.0056
40.9883,40.0993
40.9856,40.1917
40.983,40.2856
40.9799,40.3976
40.9771,40.4954
40.9744,40.5879
40.9715,40.6835
40.9687,40.7754
40.9656,40.8705
40.9625,40.9647
40.9594,41.057
40.956,41.1554
40.9527,41.2486
40.9492,41.3477
40.9458,41.439
40.9418,41.545
40.9382,41.6396
40.9344,41.7356
40.9288,41.8725
40.9249,41.9682
40.9207,42.0662
40.9166,42.1611
40.9124,42.2579
40.9081,42.3517
40.9036,42.4489
40.8978,42.5753
40.8931,42.6731
40.8884,42.7703
40.8838,42.8651
40.8788,42.9633
40.8738,43.0602
40.8689,43.157
